ID_cliente,Abandono,Género_cliente,Cliente_adulto_mayor,Pareja_del_cliente,Dependientes_del_cliente,Antigüedad_cliente
5802-ADBRC,0,Female,0,1,0,50
5803-NQJZO,0,Male,0,1,0,72
5804-HYIEZ,0,Male,0,1,1,70
5804-JMYIO,0,Female,0,1,1,39
5804-LEPIM,1,Female,1,0,0,2
5808-TOTXO,0,Female,0,0,1,3
5811-IWXYM,0,Female,0,1,1,52
5813-UECBU,1,Male,1,0,0,33
5815-HGGHV,0,Male,0,1,0,20
5816-JMLGY,0,Female,0,1,1,70
5816-QVHRX,0,Female,0,0,0,37
5816-SCGFC,0,Female,1,0,0,7
5820-PTRYM,0,Female,1,1,0,56
5821-MMEIL,0,Female,0,1,0,57
5825-XJOCM,0,Male,0,0,1,48
5827-MWCZK,0,Male,0,1,1,56
5828-AVIPD,1,Male,0,1,1,19
5828-DWPIL,0,Male,1,1,0,62
5829-NVSQN,0,Female,0,1,0,23
5832-EXGTT,0,Male,0,1,1,29
5832-TRLPB,0,Male,0,0,0,29
5832-XKAES,1,Male,0,0,0,2
5834-ASPWA,1,Male,0,0,0,1
5835-BEQEU,1,Male,0,0,0,3
5837-LXSDN,0,Female,0,1,1,21
5839-SUYVZ,0,Male,0,0,0,16
5840-NVDCG,0,Female,0,1,1,16
5842-POCOP,1,Female,0,1,0,5
5843-TTHGI,0,Female,0,0,0,18
5844-QVTAT,0,Female,0,1,1,33
5845-BZZIB,0,Male,0,1,1,35
5846-ABOBJ,0,Male,0,1,0,71
5846-NEQVZ,0,Male,0,1,1,71
5846-QFDFI,0,Female,0,1,1,33
5847-MXBEO,0,Male,0,0,0,22
5848-FHRFC,0,Female,0,0,0,68
5849-ASHZJ,0,Male,0,0,1,27
5850-BDWCY,0,Female,0,0,0,6
5854-KSRBJ,0,Male,0,1,1,70
5855-EIBDE,0,Female,0,1,0,49
5857-TYBCJ,0,Male,1,1,0,44
5857-XRECV,0,Female,0,0,1,2
5858-EAFCZ,0,Male,0,0,0,1
5859-HZYLF,0,Male,0,1,1,26
5862-BRIXZ,0,Male,0,0,0,46
5863-OOKCL,0,Female,0,0,0,10
5868-CZJDR,1,Male,0,0,1,1
5868-YTYKS,0,Male,0,0,1,1
5868-YWPDW,1,Male,1,1,0,6
5871-DGTXZ,0,Male,0,0,0,32
5872-OEQNH,0,Female,0,0,0,60
5875-YPQFJ,1,Male,0,0,0,1
5876-HZVZM,1,Female,0,1,1,6
5876-QMYLD,0,Female,0,1,1,23
5879-HMFFH,0,Female,0,1,0,72
5879-SESNB,0,Female,0,0,0,11
5882-CMAZQ,0,Female,0,1,1,5
5883-GTGVD,1,Male,0,0,0,19
5884-FBCTL,0,Female,0,1,1,72
5884-GCYMI,1,Male,0,0,0,1
5886-VLQVU,0,Male,0,1,0,35
5887-IKKYO,0,Male,0,1,1,58
5889-JTMUL,1,Female,1,1,0,50
5889-LFOLL,1,Female,0,0,0,13
5893-KCLGT,0,Female,0,0,1,72
5893-PYOLZ,0,Male,0,0,0,56
5895-QSXOD,0,Male,0,0,0,9
5896-NPFWW,1,Male,0,1,1,3
5897-ZYEKH,0,Female,1,1,0,67
5898-IGSLP,0,Male,0,1,1,31
5899-MQZZL,1,Female,0,0,0,13
5899-OUVKV,0,Male,0,0,0,31
5902-WBLSE,0,Female,0,1,1,70
5906-BFOZT,0,Male,0,0,0,1
5906-CVLHP,1,Female,0,1,1,45
5906-DVAPM,0,Female,0,1,1,55
5908-QMGOE,1,Male,1,0,0,15
5909-ECHUI,1,Female,0,0,0,1
5913-INRQV,0,Male,1,1,0,34
5914-DVBWJ,1,Female,1,0,0,18
5914-GXMDA,0,Female,0,1,0,32
5914-XRFQB,0,Male,0,1,0,72
5915-ANOEI,0,Male,0,1,0,70
5915-DGNVC,0,Female,0,1,0,49
5916-QEWPT,0,Female,0,1,0,2
5917-HBSDW,0,Female,0,1,1,37
5917-RYRMG,0,Male,1,0,0,32
5918-VUKWP,0,Female,0,0,0,32
5919-TMRGD,1,Female,0,0,1,1
5919-VCZYM,0,Male,0,0,0,2
5921-NGYRH,0,Male,0,1,0,64
5922-ABDVO,1,Female,0,1,0,19
5923-GXUOC,1,Male,0,0,0,10
5924-IFQTT,0,Male,0,1,1,13
5924-SNGKP,0,Female,0,0,1,41
5928-QLDHB,0,Male,0,0,0,9
5930-GBIWP,0,Male,0,0,0,69
5931-FLJJF,1,Male,1,1,0,7
5934-RMPOV,0,Female,0,0,1,22
5934-TSSAU,0,Female,0,1,1,23
5935-FCCNB,0,Female,1,0,0,17
5937-EORGB,0,Male,1,1,0,15
5939-SXWHM,0,Male,0,1,1,48
5939-XAIXZ,0,Female,0,0,0,19
5940-AHUHD,1,Male,0,0,0,1
5940-NFXKV,1,Male,0,1,1,19
5944-UGLLK,0,Male,0,0,0,53
5945-AZYHT,0,Male,0,1,0,71
5947-SGKCL,0,Female,0,1,1,15
5948-UJZLF,0,Male,0,0,0,2
5949-EBSQK,1,Male,0,1,1,4
5949-HGVJL,0,Female,0,1,0,26
5949-XIKAE,1,Female,0,1,1,8
5950-AAAGJ,0,Male,0,0,0,18
5951-AOFIH,0,Male,0,0,0,33
5954-BDFSG,0,Female,0,0,0,72
5955-EPOAZ,0,Female,0,0,0,6
5955-ERIHD,1,Male,0,1,0,18
5956-VKDTT,1,Female,1,1,0,5
5956-YHHRX,0,Male,1,0,0,21
5959-BELXA,1,Male,1,0,0,32
5960-MVTUK,0,Male,0,0,0,3
5960-WPXQM,1,Male,0,0,0,1
5961-VUSRV,0,Female,0,0,0,12
5965-GGPRW,0,Male,0,1,1,72
5966-EMAZU,0,Male,0,1,0,64
5968-HYJRZ,0,Male,0,1,1,47
5968-VXZLG,0,Male,0,0,0,2
5968-XQIVE,0,Male,0,1,1,72
5970-GHJAW,0,Male,0,1,1,46
5973-EJGDP,0,Male,0,0,0,51
5975-BAICR,0,Male,0,1,1,36
5976-JCJRH,1,Male,0,1,0,10
5977-CKHON,0,Female,0,1,1,43
5980-BDHPY,0,Male,0,1,0,72
5980-NOPLP,1,Female,0,1,0,44
5981-ITEMU,1,Male,0,1,0,40
5981-ZVXOT,0,Female,1,0,0,35
5982-FPVQN,0,Female,0,1,1,37
5982-PSMKW,0,Female,0,1,1,23
5982-XMDEX,0,Female,0,0,0,65
5985-BEHZK,0,Female,1,1,0,72
5985-TBABQ,0,Female,0,0,0,32
5986-WWXDV,0,Male,0,0,1,39
5989-AXPUC,0,Female,0,1,0,68
5989-OMNJE,0,Female,0,1,1,24
5989-PGKJB,0,Female,0,0,0,16
5993-BQHEA,0,Male,0,0,0,12
5993-JSUWV,0,Female,0,0,0,66
5995-LFTLE,0,Male,0,0,0,58
5995-OIGLP,1,Male,0,0,0,12
5995-SNNEW,0,Male,1,1,0,23
5995-WWKKG,0,Female,0,0,0,37
5996-DAOQL,0,Male,0,0,0,1
5996-EBTKM,0,Female,0,1,1,67
5996-NRVXR,0,Male,1,1,0,40
5997-OPVFA,0,Male,0,1,0,72
5998-DZLYR,0,Female,0,1,0,61
5998-VVEJY,1,Male,0,0,0,26
5999-LCXAO,0,Female,0,0,0,1
6000-APYLU,1,Male,0,0,0,9
6000-UKLWI,0,Male,0,0,0,41
6005-OBZPH,1,Female,1,0,0,26
6007-TCTST,0,Female,0,1,1,72
6008-NAIXK,0,Male,1,0,0,54
6010-DDPPW,0,Male,0,1,0,70
6013-BHCAW,0,Male,0,1,1,61
6015-VVHHE,1,Female,1,0,0,5
6016-LVTJQ,0,Female,0,1,1,34
6016-NXBNJ,0,Male,0,0,0,35
6017-PPLPX,1,Male,0,1,1,20
6022-KOUQO,0,Female,0,1,1,2
6022-UGGSO,1,Female,1,0,0,32
6023-GSSXW,0,Female,0,1,0,69
6023-YEBUP,1,Male,0,0,0,3
6024-RUGGH,0,Male,0,1,1,72
6029-CSMJE,0,Male,0,0,0,17
6029-WTIPC,1,Male,1,0,0,37
6030-REHUX,0,Female,1,1,0,28
6032-IGALN,1,Female,0,0,0,1
6032-KRXXO,1,Male,0,0,0,30
6034-YMTOB,0,Female,0,0,0,5
6034-ZRYCV,1,Female,0,1,0,72
6035-BXTTY,0,Female,1,0,0,32
6035-RIIOM,0,Female,0,0,0,54
6036-TTFYU,0,Female,0,1,0,16
6038-GCYEC,1,Female,0,0,0,24
6040-CGACY,0,Female,0,0,0,15
6047-SUHPR,0,Male,0,1,1,39
6047-YHPVI,1,Male,0,0,0,5
6048-NJXHX,0,Male,0,1,0,41
6048-QBXKL,0,Female,1,0,0,2
6048-UWKAL,0,Female,1,1,0,69
6050-FFXES,0,Female,0,1,0,69
6050-IJRHS,0,Female,0,1,1,70
6051-PTVNS,0,Female,0,1,1,55
6060-DRTNL,1,Female,1,0,0,5
6060-QBMGV,0,Male,0,1,0,70
6061-GWWAV,0,Male,0,0,1,41
6061-PQHMK,0,Female,0,0,0,25
6064-PUPMC,0,Male,0,1,1,23
6064-ZATLR,0,Female,0,0,0,27
6067-NGCEU,0,Female,0,0,0,65
6072-NUQCB,0,Male,0,1,1,22
6075-QMNRR,0,Female,0,0,0,52
6075-SLNIL,0,Male,0,0,0,38
6077-BDPXA,0,Female,0,0,0,3
6078-VESFR,0,Male,1,1,0,13
6080-LNESI,0,Male,0,0,0,51
6080-TCMYC,0,Male,0,1,1,40
6082-GLJIX,0,Male,0,0,0,18
6082-OQFBA,0,Male,0,1,1,23
6086-ESGRL,1,Female,0,0,0,1
6087-MVHJH,1,Female,0,0,0,16
6087-YPWHO,0,Male,0,1,0,72
6088-BXMRG,0,Female,0,1,1,32
6092-QZVPP,0,Male,0,0,0,36
6094-ZIVKX,0,Female,0,0,0,68
6096-EGVTU,0,Female,0,1,1,64
6097-EQISJ,1,Female,0,1,1,66
6100-FJZDG,0,Male,0,1,1,26
6100-QQHEB,1,Male,0,1,1,17
6101-IMRMM,1,Male,0,0,1,6
6103-BOCOU,0,Female,0,0,0,26
6103-LIANB,0,Male,0,1,1,59
6103-QCKFX,0,Female,0,1,1,44
6108-OQZDQ,1,Female,0,1,1,4
6110-OHIHY,1,Male,0,0,0,3
6112-KTHFQ,0,Female,0,0,0,13
6114-TCFID,0,Female,0,0,0,29
6115-ZTBFQ,0,Female,0,1,0,72
6116-RFVHN,0,Female,0,1,0,34
6119-SPUDB,0,Male,0,0,0,46
6120-RJKLU,0,Female,1,1,0,62
6121-TNHBO,0,Female,1,0,0,63
6121-VZNQB,1,Female,0,0,0,1
6122-EFVKN,0,Male,0,0,1,24
6122-LJADA,0,Male,0,1,1,70
6124-ACRHJ,0,Female,0,0,0,1
6127-ISGTU,1,Female,0,1,0,16
6127-IYJOZ,0,Male,1,0,0,1
6128-AQBMT,0,Male,1,1,0,41
6128-CZOMY,1,Female,0,0,0,1
6128-DAFVY,0,Female,0,0,0,56
6131-FOYAS,0,Male,0,0,0,35
6131-IUNXN,0,Female,0,1,1,19
6131-JLWZM,0,Female,0,0,0,13
6133-OZILE,0,Female,0,0,0,18
6134-KWTBV,0,Male,0,0,0,62
6135-OZQVA,0,Female,0,0,0,7
6137-MFAJN,0,Female,0,0,0,48
6137-NICCO,0,Female,0,1,1,6
6139-ZZRBQ,0,Male,1,0,0,64
6140-QNRQQ,1,Male,0,0,0,1
6141-OOXUQ,1,Male,0,0,0,1
6142-VSJQO,1,Female,0,1,1,1
6143-JQKEA,0,Male,0,0,0,10
6145-NNPNO,0,Female,0,0,0,1
6147-CBCRA,0,Female,0,1,0,33
6152-ONASV,0,Female,0,1,0,68
6156-UZDLF,0,Female,0,0,0,26
6158-DWPZT,1,Male,0,1,0,9
6158-HDPXZ,0,Male,0,0,0,1
6161-ERDGD,0,Male,0,1,1,71
6161-UUUTA,1,Male,1,0,0,3
6164-HAQTX,0,Male,0,0,0,71
6164-HXUGH,0,Female,0,1,1,6
6166-ILMNY,1,Female,0,0,0,2
6166-YIPFO,0,Male,0,1,0,72
6168-WFVVF,1,Female,1,0,0,3
6168-YBYNP,0,Male,0,0,0,59
6169-PGNCD,0,Female,0,0,0,57
6169-PPETC,0,Male,0,1,1,35
6171-ZTVYB,0,Male,0,1,0,43
6172-FECYY,1,Male,0,1,1,49
6173-GOLSU,0,Male,1,1,0,67
6173-ITPWD,1,Male,0,1,0,47
6174-NRBTZ,0,Male,0,0,0,46
6175-IRFIT,0,Male,0,0,0,5
6176-YJWAS,0,Male,0,1,0,72
6177-PEVRA,0,Female,0,0,0,48
6178-KFNHS,1,Female,0,0,1,12
6179-GJPSO,1,Female,1,0,0,43
6180-YBIQI,0,Male,0,0,0,5
6181-AXXYF,0,Male,0,1,1,72
6184-DYUOB,0,Female,0,1,0,3
6185-TASNN,0,Male,1,0,0,1
6188-UXBBR,0,Female,0,1,0,38
6194-HBGQN,0,Male,0,0,0,51
6195-MELTI,0,Male,0,0,0,57
6196-HBOBZ,0,Male,0,1,0,65
6198-PNNSZ,0,Female,0,1,0,56
6198-RTPMF,0,Female,0,1,0,17
6198-ZFIOJ,0,Female,0,0,0,5
6199-IPCAO,0,Female,0,1,1,29
6199-IWKGC,0,Female,1,1,0,46
6202-DYYFX,0,Female,0,0,0,22
6202-JVYEU,0,Male,0,0,0,9
6203-HBZPA,0,Male,0,0,0,52
6204-IEUXJ,1,Female,0,0,0,3
6207-WIOLX,1,Female,0,1,1,25
6210-KBBPI,1,Male,1,0,0,9
6211-WHMYA,0,Female,1,0,0,64
6211-WWLTF,0,Male,0,1,0,63
6212-ATMLK,0,Female,0,0,0,50
6214-EDAKZ,1,Female,0,1,1,22
6215-NQCPY,0,Male,0,0,0,15
6217-KDYWC,0,Male,0,0,1,57
6217-TOWGS,0,Female,0,1,0,17
6218-KNUBD,0,Male,0,0,0,6
6221-AVQYL,1,Male,0,0,0,2
6223-DHJGV,0,Female,0,0,0,42
6227-FBDXH,0,Male,0,1,0,69
6227-HWPWX,1,Female,0,0,1,15
6229-LSCKB,0,Male,1,0,0,6
6229-UOLQL,0,Male,0,1,1,56
6230-BSUXY,1,Female,1,0,0,1
6231-WFGFH,0,Male,0,1,1,4
6233-HXJMX,0,Female,0,0,0,45
6234-PFPXL,0,Male,0,1,0,22
6234-RAAPL,0,Female,0,1,1,72
6235-VDHOM,1,Female,1,0,0,5
6240-EURKS,1,Female,0,0,1,18
6242-FEGFD,0,Male,0,1,0,66
6242-MBHPK,0,Female,1,1,0,23
6242-SGYTS,0,Male,0,1,1,62
6243-OZGFH,0,Female,0,0,0,23
6244-BESBM,0,Male,0,1,1,69
6248-BSHKG,0,Male,0,1,1,61
6248-TKCQV,0,Female,0,1,1,70
6250-CGGUN,0,Male,0,0,0,54
6252-DFGTK,0,Female,0,1,0,37
6253-GNHWH,0,Female,0,1,1,71
6253-WRFHY,0,Male,0,1,1,13
6257-DTAYD,0,Male,0,1,0,71
6257-RJOHI,0,Male,0,0,0,4
6258-NGCNG,0,Male,0,0,0,7
6258-PVZWJ,0,Male,0,1,0,68
6259-WJQLC,0,Male,1,0,0,32
6260-ONULR,0,Male,0,0,0,1
6260-XLACS,0,Male,0,0,0,4
6261-LHRTG,0,Female,0,0,0,26
6261-RCVNS,1,Female,0,0,0,42
6265-FRMTQ,0,Male,0,0,0,31
6265-SXWBU,0,Male,0,1,1,69
6266-QHOJZ,0,Female,0,0,0,65
6267-DCFFZ,0,Female,1,1,0,30
6270-OMFIW,1,Male,0,1,0,60
6275-YDUVO,1,Female,0,0,0,2
6278-FEPBZ,0,Female,0,0,0,9
6281-FKEWS,0,Female,0,0,0,44
6283-GITPX,0,Male,0,0,1,71
6284-AHOOQ,1,Male,1,0,0,22
6284-KMNUF,0,Female,0,1,0,56
6285-FTQBF,0,Male,0,1,1,72
6286-SUUWT,0,Male,0,0,0,1
6286-ZHAOK,0,Female,0,1,1,20
6288-CHQJB,0,Female,0,1,1,54
6288-LBEAR,0,Female,0,0,0,23
6289-CPNLD,1,Male,0,1,1,33
6292-TOSSS,0,Male,0,0,0,50
6295-OSINB,0,Male,0,1,0,72
6296-DDOOR,0,Female,0,0,0,19
6297-NOOPG,0,Female,0,1,0,70
6298-QDFNH,1,Male,0,0,0,22
6300-BWMJX,0,Female,0,1,0,59
6302-JGYRJ,1,Male,0,0,1,31
6303-KFWSL,0,Female,0,0,0,29
6304-IJFSQ,1,Male,0,0,0,3
6305-YLBMM,1,Male,0,0,0,69
6308-CQRBU,0,Female,0,1,0,71
6311-UEUME,1,Female,0,0,0,29
6313-GIDIT,1,Male,1,0,0,53
6317-YPKDH,1,Female,0,0,0,1
6319-IEJWJ,1,Male,0,1,1,20
6319-QSUSR,0,Female,0,0,1,11
6322-HRPFA,0,Male,0,1,1,49
6322-PJJDJ,0,Male,0,1,0,49
6323-AYBRX,1,Male,0,0,0,59
6326-MTTXK,1,Male,0,0,0,8
6328-ZPBGN,1,Female,1,0,0,11
6330-JKLPC,1,Male,0,1,0,11
6331-EWIEB,1,Male,0,0,0,20
6331-LWDTQ,1,Male,0,0,0,10
6332-FBZRI,0,Male,0,1,1,67
6333-YDVLT,0,Male,0,0,0,65
6338-AVWCY,1,Male,0,0,0,3
6339-DKLMK,0,Female,0,0,0,13
6339-RZCBJ,0,Male,0,0,0,48
6339-TBELP,0,Male,0,0,0,71
6339-YPSAH,0,Male,0,0,0,9
6340-DACFT,0,Female,0,1,1,50
6341-AEVKX,0,Female,0,1,0,62
6341-JVQGF,0,Female,0,1,1,31
6344-SFJVH,0,Female,0,0,0,20
6345-FZOQH,0,Male,0,1,0,69
6345-HOVES,0,Male,0,0,0,34
6345-ULYRW,1,Male,1,1,0,44
6347-DCUIK,1,Male,0,0,0,10
6348-SNFUS,0,Male,0,1,1,72
6349-JDHQP,0,Female,0,0,0,53
6350-XFYGW,0,Male,1,0,0,4
6351-SCJKT,0,Male,0,0,0,3
6352-GIGGQ,0,Male,0,0,0,67
6352-TWCAU,1,Female,0,0,0,35
6353-BRMMA,0,Female,0,1,1,54
6356-ELRKD,1,Female,0,0,0,1
6357-JJPQT,0,Female,0,0,0,3
6358-LYNGM,1,Male,0,0,0,1
6360-SVNWV,0,Female,1,0,0,31
6362-QHAFM,0,Male,0,1,0,42
6365-HITVU,0,Female,0,1,1,71
6365-MTGZX,1,Male,0,0,0,24
6366-XIVKZ,0,Female,0,1,1,13
6366-ZGQGL,1,Male,0,0,0,1
6368-NWMCE,0,Female,0,0,0,38
6368-TZZDT,0,Male,0,1,1,4
6369-MCAKO,0,Female,0,1,1,68
6370-ZVHDV,0,Female,0,1,0,61
6371-NZYEG,0,Male,0,1,1,16
6372-RFVNS,1,Female,0,1,0,1
6374-AFWOX,0,Male,0,1,0,46
6374-NTQLP,0,Male,1,1,1,72
6376-GAHQE,1,Male,0,0,0,4
6377-KSLXC,0,Male,0,0,0,5
6377-WHAOX,0,Female,0,1,0,60
6379-RXJRQ,1,Male,0,1,0,10
6380-ARCEH,0,Male,0,0,0,1
6383-ZTSIW,0,Female,1,1,0,39
6384-VMJHP,0,Female,0,0,0,72
6386-SZZKH,1,Female,0,1,1,49
6388-TABGU,0,Male,0,0,1,62
6390-DSAZX,1,Female,0,0,1,1
6393-WRYZE,1,Female,0,1,0,34
6394-HHHZM,0,Male,0,0,0,3
6394-MFYNG,1,Female,0,0,0,48
6397-JNZZG,1,Female,1,1,0,43
6400-BWQKW,1,Female,0,0,0,6
6402-EJMWF,0,Male,0,0,0,4
6402-SSEJG,0,Female,0,0,0,25
6402-ZFPPI,1,Female,1,0,0,25
6407-GSJNL,0,Female,0,0,0,51
6407-UTSLV,0,Female,1,0,0,2
6408-OTUBZ,0,Female,0,0,0,66
6408-WHTEF,0,Male,0,1,1,72
6410-LEFEN,1,Female,0,0,0,9
6413-XKKPU,1,Male,0,1,1,17
6416-JNVRK,0,Female,0,0,0,46
6416-TVAIH,1,Male,0,1,1,1
6416-YJTTB,0,Male,0,0,0,11
6418-HNFED,0,Male,0,1,0,51
6418-PIQSP,0,Female,0,1,0,62
6419-ZTTLE,0,Male,1,1,0,23
6421-SZVEM,0,Female,0,1,1,28
6424-ELEYH,1,Female,0,1,0,3
6425-JWTDV,0,Male,0,1,0,48
6425-YQLLO,1,Female,1,1,0,66
6427-FEFIG,0,Female,0,1,1,24
6429-SHBCB,0,Male,0,0,0,19
6432-TWQLB,1,Male,0,1,0,5
6434-TTGJP,0,Male,0,1,1,10
6435-SRWBJ,0,Female,0,0,0,5
6435-VWCCY,0,Male,1,1,0,65
6437-UDQJM,0,Female,1,1,0,72
6437-UKHMV,1,Female,0,0,0,7
6439-GTPCA,1,Female,0,0,0,45
6439-LAJXL,0,Male,0,1,0,9
6439-PKTRR,0,Female,0,1,1,70
6440-DKQGE,0,Male,0,0,1,30
6445-TNRXS,0,Male,0,1,1,68
6447-EGDIV,0,Female,0,0,0,31
6447-GORXK,0,Male,0,0,1,31
6457-GIRWB,1,Male,0,0,0,1
6457-USBER,1,Male,0,0,0,1
6458-CYIDZ,0,Female,1,0,0,5
6461-PPAXN,0,Female,0,1,1,35
6461-SZMCV,0,Female,0,1,0,71
6463-HHXJR,0,Female,0,1,1,71
6463-MVYRY,0,Female,1,0,0,57
6464-KEXXH,0,Male,0,0,0,8
6465-GSRCL,0,Female,0,0,1,67
6467-CHFZW,1,Male,0,1,1,47
6469-MRVET,0,Male,0,1,1,1
6469-QJKZW,0,Female,0,1,0,4
6473-ULUHT,0,Male,0,1,1,16
6474-FVJLC,1,Male,0,0,0,2
6475-VHUIZ,0,Female,0,1,0,23
6476-EPYZR,0,Male,0,1,1,12
6476-YHMGA,0,Female,0,1,1,15
6478-HRRCZ,0,Male,0,1,0,32
6479-OAUSD,0,Male,0,0,0,25
6479-SZPLM,0,Male,0,1,1,36
6479-VDGRK,0,Female,0,1,1,72
6480-YAGIY,0,Male,0,0,0,45
6481-ESCNL,0,Female,0,0,0,29
6481-LXPWL,0,Male,0,1,1,56
6481-OGDOO,1,Male,0,1,0,67
6483-OATDN,0,Male,0,1,1,8
6484-LATFU,0,Male,0,0,0,68
6485-QXWWE,0,Female,0,0,1,62
6486-LHTMA,0,Female,1,1,0,31
6490-FGZAT,0,Male,0,0,0,6
6496-JDSSB,0,Female,0,0,0,8
6496-SLWHQ,1,Male,1,0,0,3
6497-TILVL,0,Female,0,1,1,7
6500-JVEGC,0,Male,0,0,0,68
6502-HCJTI,1,Male,1,1,0,7
6502-KUGLL,0,Female,0,1,1,14
6502-MJQAE,1,Male,0,0,0,1
6504-VBLFL,0,Male,0,1,0,55
6505-OZNPG,0,Female,0,0,0,6
6506-EYCNH,0,Female,0,1,1,28
6507-DTJZV,0,Male,0,0,1,13
6507-ZJSUR,0,Male,1,1,0,23
6508-NJYRO,0,Male,0,1,0,15
6509-TSGWN,0,Female,0,1,1,37
6510-UPNKS,0,Female,0,0,0,23
6513-EECDB,1,Male,1,1,0,1
6516-NKQBO,0,Male,0,1,1,38
6518-KZXCB,0,Male,0,0,0,22
6518-LGAOV,1,Female,0,1,0,38
6518-PPLMZ,0,Male,0,1,1,53
6519-CFDBX,0,Female,0,0,0,2
6519-ZHPXP,0,Female,0,1,1,72
6521-YYTYI,1,Male,0,0,1,1
6522-OIQSX,0,Female,0,1,1,69
6522-YRBXD,0,Male,1,1,0,35
6527-PZFPV,0,Male,0,1,1,24
6532-YLWSI,1,Female,0,1,0,53
6537-OTKMY,0,Male,0,0,0,15
6537-QLGEX,0,Female,0,0,0,16
6538-POCHL,0,Male,0,0,0,33
6542-LWGXJ,0,Male,0,1,0,3
6543-CPZMK,1,Male,0,1,1,9
6543-JXSOO,0,Female,0,1,1,23
6543-XRMYR,1,Female,1,0,0,30
6546-OPBBH,0,Male,0,1,1,51
6549-BTYPG,0,Female,0,1,0,60
6549-NNDYT,0,Female,0,0,0,13
6549-YMFAW,0,Male,1,1,0,9
6551-GNYDG,0,Female,0,1,1,14
6551-VLJMV,0,Male,0,1,0,34
6551-ZCOTS,0,Male,1,0,0,33
6556-DBKZF,0,Female,0,1,1,71
6557-BZXLQ,0,Male,1,0,0,16
6559-ILWKJ,1,Male,0,1,0,71
6559-PDZLR,0,Male,0,0,0,26
6559-RAKOZ,0,Male,0,1,1,49
6563-VNPMN,0,Female,1,0,0,45
6563-VRERX,0,Male,0,1,1,33
6567-HOOPW,1,Female,1,0,0,1
6568-POCUI,0,Female,0,1,0,45
6569-KTMDU,0,Female,0,0,0,1
6572-ADKRS,0,Female,0,0,0,46
6574-MCOEH,0,Female,0,1,1,33
6575-SUVOI,0,Female,1,1,0,25
6576-FBXOJ,0,Male,0,1,0,17
6578-KRMAW,0,Male,0,0,0,32
6579-JPICP,0,Male,0,0,0,1
6581-NQCBA,1,Female,0,1,0,16
6582-OIVSP,0,Female,0,0,0,1
6582-PLFUU,0,Male,0,1,1,51
6583-KQJLK,0,Female,1,1,0,15
6583-QGCSI,1,Female,1,1,0,50
6583-SZVGP,0,Male,0,0,0,48
6584-VQMYT,0,Male,0,0,1,27
6585-WCEWR,0,Male,0,1,1,72
6586-MYGKD,0,Male,0,1,0,70
6586-PSJOX,0,Male,0,0,1,15
6591-QGOYB,0,Male,0,0,0,17
6595-COKXZ,1,Female,0,0,0,1
6595-YGXIT,1,Male,1,0,0,25
6598-KELSS,0,Male,0,0,1,50
6598-RFFVI,1,Male,0,0,0,2
6599-CEBNN,1,Female,0,0,0,34
6599-GZWCM,0,Female,0,0,0,13
6599-RCLCJ,1,Male,0,1,0,47
6599-SFQVE,0,Female,0,0,0,6
6603-QWSPR,0,Female,0,0,0,46
6603-YRDCJ,0,Male,0,1,0,33
6608-QQLVK,1,Male,0,0,0,1
6609-MXJHJ,0,Female,0,1,1,30
6614-FHDBO,0,Male,0,0,0,72
6614-VBEGU,0,Female,0,1,0,24
6614-YOLAC,0,Female,0,1,1,71
6614-YWYSC,0,Male,1,1,0,61
6615-NGGZJ,1,Male,0,0,0,14
6615-ZGEDR,1,Male,0,0,0,1
6616-AALSR,0,Female,0,1,1,65
6617-WLBQC,0,Female,0,1,1,23
6618-RYATB,1,Female,0,0,0,1
6619-RPLQZ,0,Female,0,1,1,45
6620-HVDUJ,0,Male,0,0,0,24
6620-JDYNW,0,Female,0,0,0,18
6621-NRZAK,0,Female,0,1,1,63
6621-YOBKI,0,Male,0,0,0,5
6624-JDRDS,0,Female,0,0,0,6
6625-FLENO,0,Male,0,1,0,58
6625-IUTTT,0,Male,0,0,0,67
6625-UTXEW,0,Female,0,1,0,12
6627-CFOSN,0,Female,0,0,0,59
6629-CZTTH,1,Male,0,0,0,1
6629-LADHQ,0,Female,0,0,0,2
6630-UJZMY,0,Female,1,1,0,4
6631-HMANX,0,Male,0,1,0,72
6633-MPWBS,1,Male,0,0,0,5
6633-SYEUS,0,Female,0,0,0,23
6635-CPNUN,0,Male,0,1,0,28
6635-MYYYZ,1,Female,0,0,0,30
6637-KYRCV,0,Female,0,1,1,5
6641-XRPSU,1,Female,0,0,0,34
6645-MXQJT,0,Male,0,1,1,2
6646-JPPHA,0,Female,1,0,0,14
6646-QVXLR,1,Male,1,1,0,62
6646-VRFOL,1,Male,1,1,0,53
6647-ZEDXT,0,Female,0,0,0,30
6648-INWPS,0,Male,0,1,1,16
6650-BWFRT,0,Female,0,1,0,72
6650-VJONK,0,Male,0,0,0,1
6651-AZVTJ,1,Male,0,1,1,49
6651-RLGGM,0,Male,0,1,1,67
6652-YFFJO,0,Female,0,0,0,11
6653-CBBOM,1,Female,0,0,0,1
6654-QGBZZ,0,Female,0,0,0,1
6655-LHBYW,0,Male,0,0,0,50
6656-GULJQ,0,Male,0,1,1,72
6656-JWRQX,0,Female,0,0,0,1
6661-EIPZC,0,Female,0,1,1,48
6661-HBGWL,1,Female,1,0,0,42
6663-JOCQO,0,Male,0,1,1,31
6664-FPDAC,1,Female,1,0,0,56
